nbhoods,Bldg_Type,zoning,Lot_Config,Street,House_Style,Condition_1,Overall_Qual,Overall_Cond,Year_Built,Misc_Val,BsmtFin_Type_1,BsmtFin_Type_2,basement_exp,basement_qual,Total_Bsmt_SF,garage_qual,Garage_Area,area_porch,Low_Qual_Fin_SF,Garage_Type,Garage_Finish,Garage_Cars,Fireplaces,fireplace_qual,Heating_QC,Central_Air,Exter_Qual,Exter_Cond,Pool_Area,major_functional,severe_functional,SalePrice,aleatoria_num,aleatoria_cat,Lot_Area,Gr_Liv_Area,First_Flr_SF,Second_Flr_SF
Sawyer,Duplex,RL,Corner,Pave,1Story,Feedr,6,5,1964,0,Unf,Unf,No,TA,1921,TA,576,180,0,Detchd,Unf,2,0,No Fireplace,TA,Y,TA,TA,0,0,0,150000,2.081143308579939,b,11136,1921,1921,0
Sawyer,2fmCon,RL,Inside,Pave,SFoyer,Norm,5,5,1963,0,ALQ,Unf,Av,Gd,925,TA,308,176,0,Detchd,Unf,1,0,No Fireplace,TA,Y,TA,TA,0,0,0,130000,0.5807153963056135,b,11235,999,999,0
Sawyer,1Fam,RL,Inside,Pave,SFoyer,Norm,6,5,1966,0,LwQ,Rec,Gd,TA,814,TA,240,252,0,Detchd,Unf,1,0,No Fireplace,Gd,Y,TA,TA,0,0,0,129000,0.1193796427757774,c,8400,913,913,0
Sawyer,1Fam,RL,Inside,Pave,1Story,Norm,4,7,1950,0,BLQ,Unf,No,Gd,1067,TA,436,0,0,Attchd,Unf,2,0,No Fireplace,TA,Y,TA,TA,0,0,0,128000,0.6947540410227815,c,9600,1067,1067,0
Sawyer,1Fam,RL,Inside,Pave,SFoyer,Norm,5,7,1961,400,ALQ,Unf,Av,TA,1109,TA,576,0,0,Detchd,Unf,2,0,No Fireplace,TA,Y,TA,TA,0,0,0,148000,0.1657539177213014,b,11782,1155,1155,0
Sawyer,1Fam,RL,Inside,Pave,1Story,RRAe,5,8,1963,0,ALQ,Unf,No,TA,912,TA,300,0,0,Attchd,RFn,1,0,No Fireplace,Ex,Y,Gd,Gd,0,0,0,129000,-0.2774370438907924,a,7791,912,912,0
Sawyer,1Fam,RL,Inside,Pave,1Story,Norm,6,8,1963,0,GLQ,Unf,No,TA,1059,TA,264,0,0,Attchd,RFn,1,0,No Fireplace,TA,Y,TA,TA,0,0,0,154500,-1.0439955108763554,b,8414,1068,1068,0
Sawyer,1Fam,RL,Inside,Pave,1Story,Norm,5,5,1965,0,Rec,Unf,No,TA,1040,TA,384,0,0,Detchd,Unf,1,0,No Fireplace,Ex,Y,TA,TA,0,0,0,129500,-2.003113359763009,b,11200,1040,1040,0
Sawyer,Duplex,RM,Inside,Pave,1.5Fin,RRAe,6,6,1977,0,"NA","NA","NA","NA",0,TA,528,0,0,Attchd,RFn,2,0,No Fireplace,TA,Y,TA,Gd,0,0,0,119500,0.3364669486450871,c,8927,1654,1286,368
Sawyer,1Fam,RL,Inside,Pave,1Story,PosA,5,5,1956,0,Rec,ALQ,No,TA,1240,TA,323,0,0,Attchd,Unf,1,1,Gd,Gd,Y,TA,TA,0,0,0,187000,0.049070121173978284,a,14175,1375,1375,0
Sawyer,2fmCon,RL,Inside,Pave,1Story,Feedr,5,4,1920,0,BLQ,Unf,No,TA,1300,TA,400,190,0,CarPort,Unf,2,0,No Fireplace,Fa,Y,TA,TA,0,0,0,95541,1.1546631995639052,a,12900,1140,1140,0
Sawyer,1Fam,RL,Inside,Pave,1Story,Norm,5,5,1977,0,LwQ,Rec,No,Gd,894,TA,308,0,0,Detchd,Unf,1,0,No Fireplace,TA,Y,TA,TA,0,0,0,120750,0.043405379246329485,c,6285,894,894,0
Sawyer,1Fam,RL,Corner,Pave,1Story,Norm,5,5,1967,0,BLQ,Unf,Mn,TA,1073,TA,270,90,0,Attchd,RFn,1,0,No Fireplace,Gd,Y,TA,TA,0,0,0,120000,0.15205407696894885,c,9981,1073,1073,0
Sawyer,1Fam,RL,Inside,Pave,1Story,PosN,5,5,1954,0,BLQ,Unf,Mn,Gd,1383,TA,354,116,0,Attchd,Unf,1,1,Gd,TA,Y,TA,TA,0,0,0,165000,-0.1712392194009503,a,13284,1383,1383,0
Sawyer,1Fam,RL,Inside,Pave,1Story,Norm,5,7,1918,0,Unf,Unf,No,TA,816,TA,576,112,0,Attchd,Unf,2,0,No Fireplace,Ex,Y,TA,Gd,0,0,0,112000,-2.098845848870649,a,25339,1416,1416,0
Sawyer,1Fam,RL,Inside,Pave,SLvl,Norm,5,6,1963,0,ALQ,Unf,Av,Gd,520,TA,480,100,0,Attchd,RFn,2,1,TA,Ex,Y,TA,TA,0,0,0,175000,-0.6383758866201679,c,12886,1464,1464,0
Sawyer,1Fam,RL,CulDSac,Pave,SFoyer,Norm,5,5,1982,0,GLQ,Unf,Av,Gd,858,TA,576,0,0,Detchd,Unf,2,0,No Fireplace,TA,Y,TA,TA,0,0,0,134900,-0.3116660389404585,a,7252,858,858,0
Sawyer,1Fam,RL,Inside,Pave,1Story,Norm,4,7,1945,0,"NA","NA","NA","NA",0,Fa,460,140,0,2Types,Unf,2,0,No Fireplace,TA,N,Fa,TA,0,0,0,89500,-0.592571594156663,b,9000,998,998,0
Sawyer,1Fam,RL,CulDSac,Pave,SFoyer,RRAe,5,5,1975,0,ALQ,Unf,Gd,Gd,1390,TA,611,0,0,Basment,Fin,2,2,TA,TA,Y,TA,TA,0,0,0,171000,0.6652177673323745,c,16647,1701,1701,0
Sawyer,1Fam,RL,Inside,Pave,1Story,Norm,5,5,1968,0,BLQ,Unf,No,Gd,894,TA,450,0,0,Attchd,Fin,2,1,Po,Gd,Y,TA,TA,0,0,0,129000,0.9771299950137703,a,8724,894,894,0
Sawyer,1Fam,RL,Inside,Pave,1Story,Norm,5,6,1964,0,ALQ,Unf,No,TA,912,"NA",0,0,0,No Garage,No Garage,0,0,No Fireplace,TA,N,TA,TA,0,0,0,124000,-1.2385249876542364,a,8020,912,912,0
Sawyer,1Fam,RL,Inside,Pave,SLvl,Norm,5,8,1964,0,LwQ,BLQ,Gd,TA,980,TA,528,0,0,Detchd,Unf,2,1,Po,TA,Y,Gd,Gd,0,0,0,165000,-0.13912440555609287,a,14149,1020,1020,0
Sawyer,1Fam,RL,Corner,Pave,1Story,Feedr,5,6,1961,400,BLQ,Unf,No,TA,864,TA,264,0,0,Attchd,RFn,1,1,TA,Ex,Y,TA,TA,0,0,0,131400,-0.10624883851612371,c,10000,1144,1144,0
Sawyer,1Fam,RL,Inside,Pave,1Story,Norm,5,4,1955,0,ALQ,Rec,Mn,TA,1763,TA,454,730,0,Attchd,Unf,2,1,Gd,TA,Y,TA,TA,0,0,0,170000,-0.968361773783475,a,17920,1779,1779,0
Sawyer,Duplex,RL,Inside,Pave,SFoyer,Feedr,4,4,1969,0,GLQ,Unf,Av,Gd,1198,Fa,400,0,0,CarPort,Unf,2,0,No Fireplace,TA,Y,TA,TA,0,0,0,108959,0.3221851769182265,a,12900,1258,1258,0
Sawyer,1Fam,RL,Corner,Pave,SLvl,Norm,6,7,1977,0,ALQ,Unf,Av,Gd,506,TA,492,12,0,Attchd,Unf,2,1,TA,TA,Y,TA,TA,0,0,0,151000,0.15325029728502532,c,8471,1212,1212,0
Sawyer,1Fam,RL,Inside,Pave,1Story,RRAe,5,5,1963,400,BLQ,ALQ,No,TA,984,TA,384,56,0,Attchd,RFn,1,1,TA,TA,Y,TA,TA,0,0,0,128000,-0.48595555489818354,c,9100,984,984,0
Sawyer,1Fam,RL,Inside,Pave,1Story,Norm,5,8,1968,0,Rec,ALQ,Mn,TA,1060,TA,270,90,0,Attchd,Unf,1,1,TA,Ex,Y,TA,Gd,0,0,0,154000,-0.3583093740208612,b,8246,1060,1060,0
Sawyer,1Fam,RL,Inside,Pave,1Story,Norm,4,5,1963,0,Rec,Unf,No,TA,1051,TA,459,82,0,Attchd,Unf,2,1,Po,Gd,Y,TA,TA,0,0,0,148000,-0.9706142831273191,a,11235,1382,1382,0
Sawyer,1Fam,RL,Inside,Pave,SFoyer,Norm,5,5,1964,0,BLQ,Unf,Av,Gd,1420,TA,572,88,0,Detchd,Unf,2,1,TA,Gd,Y,TA,TA,0,0,0,158450,-2.622338937145723,b,11235,1452,1452,0
Sawyer,1Fam,RL,CulDSac,Pave,1Story,RRAe,6,7,1973,0,ALQ,Unf,Mn,Gd,1044,TA,542,0,0,Attchd,RFn,2,1,TA,TA,Y,TA,TA,0,0,0,147000,-1.3101857641709547,b,12712,1055,1055,0
SawyerW,1Fam,RL,Corner,Pave,1Story,Feedr,7,5,1990,0,GLQ,Unf,Mn,Gd,910,TA,719,244,0,Attchd,Fin,2,1,TA,Gd,Y,Gd,TA,0,0,0,179900,1.0992393646912644,b,10357,1442,1442,0
SawyerW,1Fam,RL,CulDSac,Pave,2Story,Norm,7,5,1994,2000,GLQ,Unf,Av,Gd,832,TA,483,74,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,189000,0.9609174931374348,a,14565,1657,832,825
SawyerW,TwnhsE,RL,Inside,Pave,1Story,Norm,6,5,1991,0,GLQ,Unf,No,Gd,1217,TA,484,64,0,Attchd,RFn,2,0,No Fireplace,Gd,Y,Gd,TA,0,0,0,151000,-0.3432335881108971,c,7175,1217,1217,0
SawyerW,1Fam,RL,Corner,Pave,2Story,Norm,7,5,1993,0,GLQ,Unf,No,Gd,1079,TA,473,244,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,Gd,0,0,0,239900,-0.791215592561672,c,10560,1879,1079,800
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2005,0,Unf,Unf,No,Gd,784,TA,449,77,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,184900,0.7137054578864771,a,7632,1585,831,754
SawyerW,1Fam,RL,Inside,Pave,2Story,RRAe,7,5,1994,0,LwQ,GLQ,No,Gd,754,TA,495,32,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,184000,-2.240527802894354,c,9109,1540,754,786
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2003,0,GLQ,ALQ,Mn,Gd,835,TA,542,66,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,188000,-0.8546849020832623,b,10110,1696,835,861
SawyerW,1Fam,Others,Inside,Pave,1Story,Norm,4,4,1966,0,Rec,Unf,No,TA,1056,TA,384,42,0,Detchd,Unf,1,0,No Fireplace,TA,Y,TA,TA,0,0,0,107000,-1.3183894714597055,a,8900,1056,1056,0
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2005,0,Unf,Unf,No,Gd,891,TA,462,101,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,184000,-0.09015382198185122,a,7800,1686,891,795
SawyerW,1Fam,RL,Inside,Pave,1Story,Norm,6,5,2005,0,GLQ,Unf,Mn,TA,1142,"NA",0,50,0,No Garage,No Garage,0,0,No Fireplace,Ex,Y,TA,TA,0,0,0,139500,0.6757363467830366,a,7733,1142,1142,0
SawyerW,1Fam,RL,Inside,Pave,1.5Fin,Norm,6,8,1900,0,Unf,Unf,No,Fa,676,TA,484,59,0,Detchd,Unf,2,0,No Fireplace,TA,Y,TA,TA,0,0,0,138500,-1.0182483540938305,b,14235,1445,831,614
SawyerW,1Fam,Others,Inside,Pave,1Story,Feedr,4,4,1950,0,Unf,Unf,No,TA,721,TA,294,24,0,CarPort,Unf,1,0,No Fireplace,Gd,Y,Fa,Fa,0,0,0,82000,-1.3511046005301925,a,8400,841,841,0
SawyerW,Duplex,RL,Inside,Pave,1Story,Norm,5,5,1979,0,"NA","NA","NA","NA",0,TA,410,0,0,Attchd,Unf,2,0,No Fireplace,TA,Y,TA,Fa,0,0,0,118964,0.8925820995426594,c,7018,1535,1535,0
SawyerW,1Fam,RL,Inside,Pave,1Story,Norm,6,5,1991,0,GLQ,Unf,No,Gd,1278,TA,496,51,0,Attchd,RFn,2,0,No Fireplace,Gd,Y,TA,TA,0,0,0,179200,0.34193425779214237,b,7153,1294,1294,0
SawyerW,1Fam,RL,Inside,Pave,1Story,RRAe,7,5,2004,0,Unf,Unf,No,Gd,1114,TA,576,102,0,Detchd,Unf,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,159000,-0.8269242793101529,c,13072,1114,1114,0
SawyerW,TwnhsE,RL,Inside,Pave,1Story,Norm,6,5,1990,0,GLQ,Unf,No,Gd,1398,TA,542,46,0,Attchd,RFn,2,0,No Fireplace,Gd,Y,Gd,TA,0,0,0,172000,0.45642998518423994,a,7175,1398,1398,0
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2004,0,Unf,Unf,No,Gd,798,TA,520,45,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,173000,1.3842245425757318,b,8366,1640,798,842
SawyerW,1Fam,RL,Corner,Pave,1Story,Norm,7,5,2007,0,Unf,Unf,Mn,Gd,1162,TA,483,32,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,170000,-0.2936853377779376,b,9260,1162,1162,0
SawyerW,1Fam,RL,Inside,Pave,2Story,RRAe,6,5,1994,0,ALQ,Unf,No,Gd,636,TA,472,40,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,150000,0.6399528953070848,a,9019,1320,636,684
SawyerW,Duplex,RL,Inside,Pave,2Story,Feedr,5,5,1979,0,"NA","NA","NA","NA",0,TA,528,0,0,Detchd,Unf,2,0,No Fireplace,TA,Y,TA,TA,0,0,0,142953,-2.2055798627439267,c,7018,2240,1120,1120
SawyerW,TwnhsE,RL,Inside,Pave,2Story,Norm,6,5,1980,0,Unf,Unf,No,TA,630,TA,283,0,0,Attchd,RFn,1,2,TA,Ex,Y,TA,TA,0,0,0,128000,0.5533533637717714,b,8012,1266,630,636
SawyerW,1Fam,RL,Inside,Pave,1Story,Norm,6,5,2006,0,Unf,Unf,No,Gd,1100,"NA",0,136,0,No Garage,No Garage,0,0,No Fireplace,Ex,Y,TA,TA,0,0,0,146000,-1.0186261088642854,b,7500,1100,1100,0
SawyerW,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2003,0,GLQ,Unf,No,Gd,1176,TA,555,41,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,184900,1.881832647590236,c,10083,1200,1200,0
SawyerW,1Fam,RL,Inside,Pave,1Story,RRAe,6,5,2003,0,GLQ,Unf,No,Gd,1114,TA,576,78,0,Detchd,Unf,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,155000,-0.9965734736417972,c,13695,1114,1114,0
SawyerW,1Fam,RL,CulDSac,Pave,2Story,Norm,7,5,1993,0,BLQ,GLQ,No,Gd,1080,TA,678,187,0,Attchd,Unf,3,1,TA,Ex,Y,Gd,TA,0,0,0,228000,0.34370055528152427,c,11228,2097,1080,1017
SawyerW,1Fam,RL,Corner,Pave,2Story,Norm,6,5,1993,0,ALQ,Unf,No,Gd,864,TA,492,85,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,191750,-1.1074678018475652,b,11613,1820,920,900
SawyerW,1Fam,RL,CulDSac,Pave,1Story,Norm,7,7,1990,0,ALQ,BLQ,Mn,Gd,2158,TA,701,70,0,Attchd,RFn,3,1,TA,Gd,Y,Gd,TA,0,0,0,271900,-1.8999757563339292,c,14684,2196,2196,0
SawyerW,1Fam,RL,FR2,Pave,2Story,Feedr,5,7,1880,0,"NA","NA","NA","NA",0,TA,576,0,0,Attchd,Unf,2,1,TA,Ex,Y,Gd,TA,0,0,0,131000,-2.1723962324016934,b,26400,2016,1288,728
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,7,6,1989,0,GLQ,Unf,Av,Gd,807,TA,575,84,0,Attchd,Fin,2,1,TA,Gd,Y,Gd,TA,0,0,0,228500,-0.7227979579309496,a,11287,1982,1175,807
SawyerW,1Fam,RL,CulDSac,Pave,SFoyer,Norm,5,7,1983,0,ALQ,LwQ,Av,Gd,840,TA,504,0,0,Attchd,RFn,2,0,No Fireplace,Gd,Y,TA,TA,0,0,0,144000,-1.4867329679279835,c,9180,884,884,0
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2001,0,GLQ,Unf,No,Gd,827,TA,627,68,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,190500,1.2265569247683656,a,8450,1677,827,850
SawyerW,1Fam,RL,Inside,Pave,SLvl,Norm,7,5,1989,0,GLQ,Unf,Gd,Gd,1518,TA,569,396,0,Attchd,Fin,2,1,TA,Gd,Y,Gd,TA,0,0,0,275000,-0.36225098489253615,c,12800,1644,1644,0
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1994,0,GLQ,Unf,No,Gd,928,TA,471,87,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,Gd,0,0,0,201000,-0.4226041832429091,c,8462,1721,936,785
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1997,0,Unf,Unf,No,Gd,941,TA,688,165,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,187000,0.7191549997463451,c,8304,1837,941,896
SawyerW,1Fam,RL,Corner,Pave,2Story,Norm,7,5,2004,0,Unf,Unf,Gd,Gd,835,TA,478,91,0,BuiltIn,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,193000,-0.6438523441625357,c,10628,1812,871,941
SawyerW,TwnhsE,RL,Inside,Pave,1Story,Norm,6,5,1993,0,GLQ,Unf,No,Gd,1199,TA,530,63,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,153900,0.8236993465601554,a,7892,1199,1199,0
SawyerW,1Fam,RL,Inside,Pave,1Story,Norm,7,5,1994,0,GLQ,Unf,No,Gd,1602,TA,534,40,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,226500,1.3143279666888241,a,9938,1626,1626,0
SawyerW,1Fam,RL,Inside,Pave,1Story,Norm,6,5,1994,0,GLQ,Unf,No,Gd,1408,TA,575,42,0,Attchd,RFn,2,1,Fa,Ex,Y,TA,TA,0,0,0,193500,1.0867734061445036,b,8125,1679,1679,0
SawyerW,1Fam,RL,CulDSac,Pave,2Story,Norm,6,7,1986,0,Rec,Unf,No,Gd,676,TA,465,48,0,Attchd,RFn,2,0,No Fireplace,TA,Y,TA,Gd,0,0,0,162000,0.19886820228059615,a,10274,1400,698,702
SawyerW,TwnhsE,RL,Inside,Pave,1Story,Norm,6,5,1979,0,Unf,Unf,No,Gd,918,TA,264,0,0,Attchd,Unf,1,1,TA,TA,Y,TA,TA,0,0,0,99500,0.34347339260933873,b,7892,918,918,0
SawyerW,1Fam,RL,Inside,Pave,1Story,RRAe,6,5,2005,0,Unf,Unf,No,Gd,1141,TA,484,0,0,Detchd,Unf,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,142500,0.48348699957194063,c,13072,1141,1141,0
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,6,6,1992,0,GLQ,Rec,No,Gd,816,TA,528,259,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,Gd,0,0,0,171500,0.2006303773304022,a,7703,1730,833,897
SawyerW,Duplex,Others,Inside,Pave,1Story,Feedr,5,5,1977,0,"NA","NA","NA","NA",0,TA,630,0,0,Detchd,Unf,2,2,TA,TA,Y,TA,TA,0,0,0,144000,0.3842672233764127,b,8400,2020,2020,0
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1995,0,GLQ,Unf,No,Gd,754,TA,525,70,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,182000,0.28953245519846166,c,8453,1609,754,855
SawyerW,Duplex,RL,Inside,Pave,2Story,Feedr,7,5,2000,0,GLQ,Unf,No,Ex,1168,TA,820,0,0,BuiltIn,Fin,4,2,TA,Ex,Y,TA,TA,0,0,0,269500,1.0961432479687936,a,7939,2787,1168,1619
SawyerW,1Fam,RL,CulDSac,Pave,2Story,Norm,7,5,1993,0,GLQ,Unf,No,Gd,812,TA,453,98,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,225000,-1.0954991211280487,b,14171,2200,1101,1099
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,7,5,1986,0,LwQ,ALQ,Gd,TA,1502,TA,576,96,0,Attchd,Fin,2,1,TA,Ex,Y,Gd,TA,0,0,0,301000,0.5859110396908038,a,10380,2730,1553,1177
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,7,5,1993,0,GLQ,Unf,No,Gd,1050,TA,574,90,0,Attchd,Fin,2,1,TA,Ex,Y,Gd,TA,0,0,0,236000,1.7749529787888387,b,9938,1949,1062,887
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1993,0,GLQ,Unf,No,Gd,886,TA,474,96,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,163000,-0.3299573605320848,c,8480,1680,886,794
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2004,0,GLQ,Unf,No,Gd,956,TA,618,45,0,BuiltIn,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,233000,-0.47593415631605773,b,10142,2084,956,1128
SawyerW,1Fam,RL,Inside,Pave,1Story,RRAe,6,5,2005,0,Unf,Unf,No,Gd,1131,"NA",0,39,0,No Garage,No Garage,0,0,No Fireplace,Ex,Y,TA,TA,0,0,0,132000,1.0869412073191342,c,13072,1131,1131,0
SawyerW,Duplex,RL,Inside,Pave,2Story,Feedr,5,5,1979,0,"NA","NA","NA","NA",0,TA,720,0,0,Detchd,Unf,2,0,No Fireplace,TA,Y,TA,TA,0,0,0,147983,0.18823906065163995,c,7018,2228,1114,1114
SawyerW,1Fam,RL,Corner,Pave,2Story,Norm,7,5,1991,0,BLQ,GLQ,Mn,Ex,1104,TA,833,416,0,Attchd,RFn,3,1,TA,Ex,Y,Gd,TA,0,0,0,238000,0.014980540054665122,c,13125,2127,912,1215
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,7,5,1988,0,GLQ,LwQ,No,Gd,929,TA,619,192,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,207000,-1.5871971816286723,b,8883,1873,946,927
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,8,5,1992,0,GLQ,Unf,Mn,Gd,908,TA,506,150,0,Attchd,Fin,2,1,TA,Ex,Y,Gd,TA,0,0,0,220000,-1.4074096868784542,b,10041,1915,927,988
SawyerW,1Fam,Others,Corner,Pave,1.5Unf,Norm,6,3,1928,0,Unf,Unf,No,Fa,784,Fa,360,91,0,Detchd,Unf,2,0,No Fireplace,TA,N,TA,TA,0,0,0,76000,0.2249182865552522,b,9000,784,784,0
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,7,5,1988,0,GLQ,Unf,Gd,Gd,1157,TA,454,209,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,277000,0.11899138097521676,c,14364,2062,1180,882
SawyerW,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1992,400,Unf,Unf,No,Gd,1055,TA,462,104,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,189000,-0.00981633094209733,c,11218,1845,1055,790
SawyerW,1Fam,RL,Corner,Pave,2Story,Norm,7,5,1992,0,GLQ,Unf,No,Gd,836,TA,506,85,0,Attchd,Fin,2,0,No Fireplace,Gd,Y,Gd,TA,0,0,0,175000,-2.019853683932702,a,8285,1737,844,893
SawyerW,1Fam,RL,Inside,Pave,1Story,Norm,8,5,2004,0,BLQ,Rec,Gd,Gd,1512,TA,845,36,0,Attchd,RFn,3,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,203000,-0.532333097078946,a,10141,1512,1512,0
SawyerW,TwnhsE,RL,Inside,Pave,1Story,Norm,6,5,1993,0,LwQ,GLQ,No,Gd,1604,TA,533,69,0,Attchd,RFn,2,1,Fa,Ex,Y,Gd,TA,0,0,0,193000,-0.6375351658328553,c,8012,1617,1617,0
SawyerW,1Fam,RL,CulDSac,Pave,2Story,Norm,6,7,1993,0,GLQ,Unf,No,Gd,946,TA,1017,92,0,2Types,RFn,4,1,Gd,Ex,Y,Gd,Gd,0,0,0,218000,0.05077522519862551,c,12361,1802,964,838
Somerst,1Fam,FV,Corner,Pave,1Story,Norm,6,5,2005,0,GLQ,Unf,No,Ex,1468,TA,528,318,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,271500,2.347719400390746,c,10440,1468,1468,0
Somerst,1Fam,FV,Inside,Pave,2Story,Norm,7,5,2003,0,Unf,Unf,No,Gd,912,TA,615,182,0,BuiltIn,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,263000,-0.17812923375614315,a,9375,2094,912,1182
Somerst,TwnhsE,FV,Corner,Pave,1Story,Norm,7,5,2006,0,Unf,Unf,No,Ex,1352,TA,466,241,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,208900,-2.363381859842334,c,4230,1352,1352,0
Somerst,1Fam,FV,Inside,Pave,1Story,Norm,8,5,2006,0,Unf,Unf,No,Gd,1489,TA,776,140,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,232600,0.4287483027350748,b,11216,1489,1489,0
Somerst,1Fam,FV,Inside,Pave,2Story,Norm,7,5,2003,0,GLQ,Unf,Mn,Gd,926,TA,581,35,0,Attchd,RFn,2,1,Ex,Ex,Y,Gd,TA,0,0,0,240900,-0.3920638352372953,b,7000,1884,1016,868
Somerst,1Fam,FV,Inside,Pave,2Story,Norm,10,5,2008,0,GLQ,Unf,Av,Ex,1017,TA,812,52,0,Attchd,Fin,3,1,Ex,Ex,Y,Ex,TA,0,0,0,310000,0.511933634388542,b,11003,2007,1026,981
Somerst,1Fam,FV,Inside,Pave,2Story,Norm,8,5,2006,0,Unf,Unf,Mn,Gd,1095,TA,1053,51,0,Attchd,RFn,3,1,Gd,Gd,Y,Gd,TA,0,0,0,266000,0.4833644416131876,c,10728,1939,1095,844
Somerst,1Fam,FV,Inside,Pave,2Story,Norm,8,5,2003,0,Unf,Unf,No,Ex,1053,TA,648,45,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,250000,-1.1001259568821875,b,9375,1992,1053,939
Somerst,1Fam,FV,Inside,Pave,1Story,Norm,8,5,2006,0,GLQ,Unf,Av,Gd,1656,TA,826,146,0,Attchd,RFn,3,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,249700,-0.1949161218769818,b,11096,1656,1656,0
Somerst,1Fam,FV,Inside,Pave,2Story,Norm,7,5,2003,0,GLQ,Unf,No,Gd,812,TA,628,45,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,209000,-0.7442444927924179,a,8127,1653,812,841
Somerst,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2005,0,Unf,Unf,Av,Gd,1616,TA,834,59,0,Attchd,RFn,3,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,232000,-0.5192462233609317,b,8688,1616,1616,0
Somerst,TwnhsE,FV,Inside,Pave,1Story,Norm,9,5,2001,0,GLQ,Unf,Av,Ex,1310,TA,545,45,0,Attchd,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,285000,-0.1139010710012775,a,4538,1310,1310,0
Somerst,1Fam,RL,CulDSac,Pave,1Story,RRNn,8,5,2006,0,GLQ,Unf,Mn,Ex,1660,TA,500,50,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,290000,1.8520129175009694,b,10182,1660,1660,0
